left_time_boundary	im_N1	im_N2	m	M
0.0	9185.645745911072	107406.6032473088	1.2555862062694352e-05	0.016810156192508807
675.105	9375.625729039402	109628.01535454996	1.2555862062694352e-05	0.037840095911679694
1536.1200000000001	9265.810195369337	108412.02265234159	1.0270105422598705e-31	0.037840095911679694
2634.22	24549.015787291508	143073.64709867077	3.66779867147881e-05	0.1317795851960082
4034.72	81471.65458424369	214556.69837178412	7.30638603818095e-05	0.3312313893640204
5820.879999999999	120849.0967895186	270304.94141723413	1.749445574585346e-05	0.38246688990293654
8098.900000000001	186217.38478755378	336966.14495178347	1.5270498889474922e-05	0.43490044124569716
11004.2	275640.58453223924	386357.1997620009	2.4754874130279164e-05	0.5296164129016312
14709.599999999999	342358.8402739306	418769.6770609098	1.7710586599789835e-05	0.6021167317486453
19435.3	388185.4665553141	423275.1464894852	1.880054099329048e-05	0.6827997794152638
25462.4	399488.24129424116	408251.3972885789	1.770779523378196e-05	0.7583958545177353
33149.200000000004	384797.84123575815	378192.4432879004	1.4546042735952438e-05	0.8183473468415035
42952.700000000004	354551.1621841963	344231.4345252785	1.0554582821474853e-05	0.8604858045625741
55455.8	318429.1156466405	306237.8278552085	5.145341178199086e-06	0.8815998362385867
71401.9	283388.23109743686	274837.8879124072	3.913169991427077e-06	0.8990219181973638
91739.2	253831.29009981483	249577.40221489413	5.111864230129281e-06	0.9225430376665917
117676.99999999999	230427.792450944	229446.9733697029	6.536499619955221e-06	0.9497370792860571
150757.0	211037.42833918513	212521.3364202083	6.792950176025729e-06	0.9716651614254893
192946.0	193863.82530866138	195895.7023146318	6.5780262295430715e-06	0.9860400680615694
246753.99999999997	179780.57584232438	181257.09640992657	6.336595015041519e-06	0.9941496222651014
315378.0	167993.61474093943	168416.90865479232	5.9504369859153805e-06	0.9979354383301501
402899.99999999994	158377.52971756784	158195.10402102378	5.559086581555908e-06	0.9994031717560276
514522.99999999994	151950.08021173553	151523.84019858675	5.008548902387147e-06	0.9998566075448341
656884.0	148740.58789214984	148198.43843296	4.350518443732129e-06	0.9999704584143869
838447.0	149638.0744190295	149103.90272585035	3.5715309753830476e-06	0.9999943495787609
1070010.0	157683.572436353	157227.66573475636	2.6249572868128354e-06	0.9999988011948816
1365330.0	178676.7656109277	180272.68377806127	1.6380846608502683e-06	0.9999996509976455
1741989.9999999998	193310.6629077128	194051.36609650648	2.2575256183829148e-07	0.9999997190465065
2222360.0	193310.66946996696	194051.37268390504	2.2575256183829148e-07	0.9999997869398461
2835010.0	200965.7394448168	201221.166820717	1.0270105422598705e-31	0.9999997869398461
3616370.0	200965.7394448168	201221.166820717	1.0270105422598705e-31	0.9999997869398461
4612900.0	200965.7394448168	201221.166820717	1.0270105422598705e-31	0.9999997869398461
