time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.65869e-06	3545.6199999999994	10.7379	84.5111
1	6.65869e-06	1.5151e-05	3545.6199999999994	10.7379	84.5111
2	1.5151e-05	2.59819e-05	3545.6199999999994	39.2503	84.5111
3	2.59819e-05	3.97952e-05	2264.7669999999994	74.5381	130.31986
4	3.97952e-05	5.74125e-05	1363.111	84.9934	199.033
5	5.74125e-05	7.9881e-05	806.7909999999999	83.1734	144.006
6	7.9881e-05	0.000108537	485.36160000000007	80.7112	124.62440000000002
7	0.000108537	0.000145084	306.4958000000001	79.9917	114.75789999999998
8	0.000145084	0.000191694	223.2154	83.6078	113.38600000000002
9	0.000191694	0.000251141	187.7078	93.0408	117.38650000000004
10	0.000251141	0.000326957	174.358	106.94	126.178
11	0.000326957	0.00042365	174.05500000000004	123.051	139.1222
12	0.00042365	0.000546971	180.89180000000002	139.946	152.6974
13	0.000546971	0.000704251	191.9865	157.177	168.6947
14	0.000704251	0.000904841	205.502	174.445	183.34879999999998
15	0.000904841	0.00116067	220.2376	191.263	198.99480000000005
16	0.00116067	0.00148694	235.50610000000006	207.346	213.93219999999997
17	0.00148694	0.00190307	252.47780000000003	222.553	229.31469999999996
18	0.00190307	0.00243378	268.4212	236.672	242.41160000000002
19	0.00243378	0.00311064	284.65500000000003	249.25	255.1724
20	0.00311064	0.00397388	300.5615	259.618	264.9265
21	0.00397388	0.00507484	315.99289999999996	266.998	272.1186
22	0.00507484	0.00647897	326.5398000000001	270.809	276.14570000000003
23	0.00647897	0.00826976	332.5447	271.136	276.83079999999995
24	0.00826976	0.0105537	334.08830000000006	268.877	274.47210000000007
25	0.0105537	0.0134666	332.07589999999993	265.378	270.6134
26	0.0134666	0.0171815	328.59360000000004	261.721	266.81399999999996
27	0.0171815	0.0219195	326.26500000000004	257.614	262.17249999999996
28	0.0219195	0.0279622	328.9096	257.614	259.904
29	0.0279622	0.035669	330.043	248.88	248.04600000000005
30	0.035669	0.0454979	330.043	248.88	242.96400000000003
31	0.0454979	inf	330.043	248.88	242.964
