left_time_boundary	im_N1	im_N2	m	M
0.0	19456.019706907	31278.903508347477	2.417378773406655e-28	0.0
407.99100000000004	19456.019706907	31278.903508347477	2.417378773406655e-28	0.0
928.331	19665.81539812983	31587.1710888232	4.732109553105055e-05	0.06087557692265955
1591.9599999999998	9793.481463720555	9414.131122494999	5.39834872820327e-05	0.14288854032226184
2438.33	10077.306433526119	7840.533532840454	0.00012616033517712368	0.3472442974717357
3517.77	11155.431425535628	9895.139448258571	0.00015796293492059351	0.5774655601347176
4894.46	12809.502627453776	15955.726576953413	0.00011387984474583555	0.7167385011672651
6650.259999999999	16465.524549604488	27041.723085455924	6.8445259246604645e-06	0.7252897960452612
8889.55	23976.25474182115	48449.62274284434	4.9470681774574825e-30	0.7252897960452612
11745.5	37780.96255088276	79374.20858754379	3.6034474999500154e-30	0.7252897960452612
15387.9	59446.1905781869	114951.91196460792	1.0007419506208777e-21	0.7252897960452612
20033.3	93330.01099490724	158314.77314539303	9.349028441218827e-06	0.7540967341321754
25957.9	146801.00774783696	201030.16359754078	2.436008366369698e-05	0.8298290067671478
33514.0	190011.4862577011	225166.27084527165	1.7297671848211193e-05	0.8780738704393826
43150.799999999996	213736.17365327885	233940.1030707382	1.0355420536208257e-05	0.905474777593712
55441.4	219847.87881343122	231099.30796265157	6.689382405534964e-06	0.9233572845521415
71116.4	215095.96077237197	221001.95964400689	5.840809395763405e-06	0.9393195553539715
91107.9	203097.0990063842	206178.32982189357	5.9090404678598325e-06	0.9551064249099283
116605.0	188275.3470414381	190101.8891537009	6.096657102274537e-06	0.9698011243740878
149122.0	171937.22878358746	173138.26105673905	6.1100939379193955e-06	0.9818077288648693
190595.0	154550.68974076127	155230.36323123617	5.951428036917528e-06	0.9903067382659324
243487.0	137537.08805510684	137872.07546867972	5.706201301132069e-06	0.9955112551341214
310945.0	121696.19662437133	121723.4781150566	5.3616105408124945e-06	0.9982157261598045
396979.0	107991.35427027792	107866.26631017808	4.8895219536708415e-06	0.9993898156000444
506704.0	95079.81927100688	95125.4238955822	4.1978945935276865e-06	0.9998115474837694
646645.0	93925.02133804982	94131.34104487585	3.682350183212032e-06	0.999949376472197
825122.0	132597.38836591248	134887.8482493386	3.2767877380093096e-06	0.9999886111003501
1052750.0	145906.58898802334	146281.71118409172	4.3804545878905875e-07	0.9999911686316137
1343050.0	145906.76746604938	146281.8901209803	4.3804545878905875e-07	0.9999936150905321
1713299.9999999998	187667.74562395553	188158.2331846119	1.3555627069874675e-09	0.9999936232593942
2185510.0	187667.74660010717	188158.23416331477	1.3555627069874675e-09	0.9999936336623381
2787740.0	187667.7599925434	188158.24759075345	1.3555627069874675e-09	0.9999937763868484
