time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	4.03916e-06	3665.2800000000007	19.1115	2345.5
1	4.03916e-06	9.19059e-06	3665.2800000000007	19.1115	2345.5
2	9.19059e-06	1.57606e-05	3665.2800000000007	191.789	2345.5
3	1.57606e-05	2.41398e-05	6504.740000000001	830.679	4574.854
4	2.41398e-05	3.48264e-05	5150.916	1941.3	5508.967000000001
5	3.48264e-05	4.84558e-05	4253.607999999999	2601.67	4063.866000000001
6	4.84558e-05	6.58384e-05	3259.5099999999993	2281.62	2652.5399999999995
7	6.58384e-05	8.80077e-05	2192.2349999999997	1535.82	1578.7300000000002
8	8.80077e-05	0.000116282	1439.84	937.759	990.1777
9	0.000116282	0.000152342	942.3589999999998	586.677	604.527
10	0.000152342	0.000198332	618.9316	399.563	403.82540000000006
11	0.000198332	0.000256986	470.9869999999999	301.775	299.8773
12	0.000256986	0.000331792	377.4779	251.271	239.91170000000005
13	0.000331792	0.000427198	319.7736	227.537	219.75490000000002
14	0.000427198	0.000548876	277.26759999999996	220.249	214.955
15	0.000548876	0.000704061	262.692	223.51	220.2966
16	0.000704061	0.00090198	252.8088	233.638	231.92020000000002
17	0.00090198	0.0011544	266.8209	248.454	249.7174
18	0.0011544	0.00147633	294.52299999999997	266.667	269.7994
19	0.00147633	0.00188691	317.08750000000003	287.421	292.9306
20	0.00188691	0.00241056	360.29910000000007	309.975	318.58
21	0.00241056	0.0030784	377.9437999999999	333.376	348.435
22	0.0030784	0.00393014	400.5382000000001	356.068	375.7302
23	0.00393014	0.00501644	446.5311999999999	375.73	402.3466
24	0.00501644	0.00640187	450.40180000000004	389.952	420.8255
25	0.00640187	0.00816881	472.24859999999995	397.376	431.00399999999996
26	0.00816881	0.0104223	445.0610000000001	397.407	431.0528999999999
27	0.0104223	0.0132964	420.63100000000003	380.264	409.42900000000003
28	0.0132964	0.0169619	292.6486	380.264	397.708
29	0.0169619	0.0216368	260.653	322.116	338.7040000000001
30	0.0216368	0.027599	260.653	322.116	338.7040000000001
31	0.027599	inf	260.653	322.116	338.704
