time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	4.1057e-06	4433.44	1.09825	2170.5099999999998
1	4.1057e-06	9.34199e-06	4433.44	1.09825	2170.5099999999998
2	9.34199e-06	1.60202e-05	4626.64	99.632	2170.5099999999998
3	1.60202e-05	2.45375e-05	6365.44	632.436	5457.429999999999
4	2.45375e-05	3.54001e-05	5321.272000000001	1744.84	6048.670000000001
5	3.54001e-05	4.9254e-05	4281.389000000001	2563.59	4453.448000000001
6	4.9254e-05	6.6923e-05	3293.5700000000006	2379.15	2851.5899999999997
7	6.6923e-05	8.94574e-05	2292.7399999999993	1635.74	1721.0999999999995
8	8.94574e-05	0.000118197	1504.48	979.737	981.0839999999997
9	0.000118197	0.000154851	924.9462999999997	587.037	590.073
10	0.000154851	0.000201599	616.8919999999998	383.428	381.3249
11	0.000201599	0.00026122	427.28460000000007	281.413	283.1215
12	0.00026122	0.000337258	335.513	230.782	229.91640000000004
13	0.000337258	0.000434236	281.13480000000004	208.011	207.1598
14	0.000434236	0.000557918	255.77920000000006	201.887	202.0992
15	0.000557918	0.00071566	250.97619999999998	206.454	207.699
16	0.00071566	0.000916839	256.90869999999995	218.1	220.20899999999995
17	0.000916839	0.00117342	272.048	234.568	237.77740000000006
18	0.00117342	0.00150065	292.034	254.483	259.4158
19	0.00150065	0.00191799	317.0503	277.019	284.49309999999997
20	0.00191799	0.00245026	346.43180000000007	301.528	317.9408
21	0.00245026	0.00312911	379.22849999999994	327.082	348.2143000000001
22	0.00312911	0.00399488	419.4698	351.93	378.3874
23	0.00399488	0.00509907	450.2088	373.244	405.42949999999996
24	0.00509907	0.00650733	472.737	387.988	425.4618000000001
25	0.00650733	0.00830338	482.0669999999999	394.642	435.431
26	0.00830338	0.010594	454.3063000000001	393.117	429.3297999999999
27	0.010594	0.0135154	442.1530000000001	371.396	376.963
28	0.0135154	0.0172413	218.27169999999992	371.396	328.35220000000004
29	0.0172413	0.0219932	193.39599999999993	259.537	214.92700000000002
30	0.0219932	0.0280537	193.39599999999993	259.537	214.92700000000002
31	0.0280537	inf	193.396	259.537	214.927
