time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	4.05303e-06	2751.52	16.7982	1888.6999999999998
1	4.05303e-06	9.22215e-06	2751.52	16.7982	1888.6999999999998
2	9.22215e-06	1.58147e-05	2751.52	132.364	1888.6999999999998
3	1.58147e-05	2.42227e-05	4971.388	661.198	5477.914999999999
4	2.42227e-05	3.4946e-05	4845.212	1703.66	6091.27
5	3.4946e-05	4.86222e-05	4144.47	2450.63	4341.236
6	4.86222e-05	6.60644e-05	3285.78	2306.11	2890.38
7	6.60644e-05	8.83098e-05	2406.606	1643.32	1697.6500000000003
8	8.83098e-05	0.000116681	1582.6050000000005	1023.89	977.2699999999999
9	0.000116681	0.000152865	965.5275999999999	630.068	626.3267
10	0.000152865	0.000199013	632.4381999999999	415.265	408.0539
11	0.000199013	0.000257869	432.55949999999996	303.877	280.69849999999997
12	0.000257869	0.000332932	334.3285	246.983	231.5244
13	0.000332932	0.000428665	276.52259999999995	220.078	208.1004
14	0.000428665	0.000550761	248.95080000000004	211.048	202.17510000000001
15	0.000550761	0.000706479	239.76139999999995	213.283	206.6066
16	0.000706479	0.000905077	242.4457	222.918	217.81400000000005
17	0.000905077	0.00115836	254.92869999999996	237.839	234.27379999999997
18	0.00115836	0.0014814	272.9282	256.811	255.21500000000003
19	0.0014814	0.00189339	298.235	278.912	280.01180000000005
20	0.00189339	0.00241883	325.6665	303.244	310.78290000000004
21	0.00241883	0.00308897	356.08239999999995	328.6	343.9532
22	0.00308897	0.00394364	387.3382999999999	352.947	374.40590000000003
23	0.00394364	0.00503366	415.6862000000001	373.296	401.51219999999995
24	0.00503366	0.00642385	436.80039999999997	386.733	422.99940000000004
25	0.00642385	0.00819686	442.25739999999996	391.846	432.2860999999999
26	0.00819686	0.0104581	420.29019999999997	388.623	429.58
27	0.0104581	0.013342	385.195	366.099	398.8295999999999
28	0.013342	0.0170201	304.1542	366.099	377.6156
29	0.0170201	0.0217111	250.12699999999998	285.469	305.954
30	0.0217111	0.0276938	250.12699999999998	285.469	305.954
31	0.0276938	inf	250.127	285.469	305.954
