time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	4.21223e-06	3273.139999999999	0.683496	2105.6099999999997
1	4.21223e-06	9.58441e-06	3273.139999999999	0.683496	2105.6099999999997
2	9.58441e-06	1.64359e-05	3273.139999999999	97.3894	2105.6099999999997
3	1.64359e-05	2.51742e-05	5017.439	729.59	5014.487999999999
4	2.51742e-05	3.63187e-05	4676.912	1928.78	5668.5149999999985
5	3.63187e-05	5.05321e-05	3948.4880000000003	2563.11	4116.442000000001
6	5.05321e-05	6.86595e-05	3047.4600000000005	2217.45	2593.1199999999994
7	6.86595e-05	9.17788e-05	2123.292	1450.83	1472.11
8	9.17788e-05	0.000121264	1355.016	853.282	893.5828
9	0.000121264	0.00015887	831.7180000000002	521.064	533.5583999999999
10	0.00015887	0.00020683	563.3249999999999	357.655	354.32290000000006
11	0.00020683	0.000267998	402.73839999999984	268.731	264.59650000000005
12	0.000267998	0.00034601	324.3152	220.024	214.697
13	0.00034601	0.000445504	278.87480000000005	201.321	198.5716
14	0.000445504	0.000572396	247.36319999999995	197.387	197.0727
15	0.000572396	0.00073423	240.20289999999997	206.411	204.45460000000003
16	0.00073423	0.00094063	262.159	219.631	217.82950000000005
17	0.00094063	0.00120387	279.49300000000005	236.117	235.79679999999996
18	0.00120387	0.00153959	300.161	255.81	257.5306
19	0.00153959	0.00196776	316.43449999999996	277.886	282.3896
20	0.00196776	0.00251385	337.0232	301.549	309.67260000000005
21	0.00251385	0.0032103	367.95509999999996	325.699	340.8964999999999
22	0.0032103	0.00409855	400.0489999999999	348.595	371.00570000000005
23	0.00409855	0.00523139	431.9483000000001	367.739	394.6021999999999
24	0.00523139	0.00667619	454.8346	380.588	411.44449999999995
25	0.00667619	0.00851884	461.57349999999997	385.998	419.7529999999999
26	0.00851884	0.0108689	439.3639999999999	384.667	418.7575
27	0.0108689	0.0138661	419.71999999999997	370.813	395.96709999999996
28	0.0138661	0.0176887	300.6108	370.813	381.0807
29	0.0176887	0.0225639	249.564	306.208	268.758
30	0.0225639	0.0287816	249.564	306.208	268.758
31	0.0287816	inf	249.564	306.208	268.758
