time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	4.36817e-06	3779.2999999999993	12.5519	1879.7700000000004
1	4.36817e-06	9.93921e-06	3779.2999999999993	12.5519	1879.7700000000004
2	9.93921e-06	1.70444e-05	3779.2999999999993	190.367	1879.7700000000004
3	1.70444e-05	2.61061e-05	6212.089999999999	1037.23	5773.982
4	2.61061e-05	3.76632e-05	5345.21	2429.78	6454.237999999999
5	3.76632e-05	5.24028e-05	4240.652	2961.47	4542.808
6	5.24028e-05	7.12013e-05	3128.620000000001	2305.02	2697.4179999999997
7	7.12013e-05	9.51764e-05	2018.61	1390.94	1511.0200000000002
8	9.51764e-05	0.000125754	1227.2605	776.457	807.2440000000001
9	0.000125754	0.000164751	752.6600000000001	455.512	466.2470000000001
10	0.000164751	0.000214487	473.88580000000013	300.316	297.3427
11	0.000214487	0.000277919	343.48300000000006	225.882	224.08210000000003
12	0.000277919	0.000358819	269.35650000000004	191.375	188.59280000000004
13	0.000358819	0.000461996	234.11040000000003	178.497	176.66820000000004
14	0.000461996	0.000593585	220.70849999999996	178.514	178.1636
15	0.000593585	0.000761411	221.35300000000004	186.822	187.96549999999996
16	0.000761411	0.000975451	231.3582	200.819	203.5034
17	0.000975451	0.00124843	247.5583	219.025	223.5032
18	0.00124843	0.00159659	268.938	240.5	247.19979999999995
19	0.00159659	0.00204061	294.76550000000003	264.452	274.01040000000006
20	0.00204061	0.00260691	324.3178	289.984	306.1786
21	0.00260691	0.00332915	359.5106	315.774	339.9253000000001
22	0.00332915	0.00425027	392.3339000000001	339.705	369.6914
23	0.00425027	0.00542505	424.1164999999999	358.9	395.03749999999997
24	0.00542505	0.00692334	445.4801	370.974	412.9844000000001
25	0.00692334	0.0088342	452.06979999999993	375.603	422.18179999999995
26	0.0088342	0.0112713	434.6895000000001	373.904	421.99700000000007
27	0.0112713	0.0143794	418.45700000000005	359.855	398.92699999999996
28	0.0143794	0.0183435	294.0066	359.855	376.2084
29	0.0183435	0.0233992	262.894	299.309	285.33400000000006
30	0.0233992	0.0298471	262.894	299.309	285.33400000000006
31	0.0298471	inf	262.894	299.309	285.334
