left_time_boundary	im_N1	im_N2	m	M
0.0	7499.468903509911	223418.89547736957	1.0270105422598705e-31	0.0
696.882	7499.468903509911	223418.89547736957	1.0270105422598705e-31	0.0
1585.67	7506.571885869703	223323.42784978828	1.0270105422598705e-31	0.0
2719.2	22947.481927679517	251258.31931963377	3.336410120650154e-05	0.09196010160485735
4164.87	55744.93672743562	316077.304292885	3.388904917023166e-05	0.19863188046872404
6008.65	93173.199468075	398088.0617826659	1.0521919840644513e-05	0.2373220735450573
8360.15	168174.23370614508	489857.7931424324	1.084689224032717e-05	0.2853627415748121
11359.2	303098.0617791225	597517.5462422399	3.953453218652124e-05	0.4718692853120301
15184.1	411788.5730119401	616351.0456427728	2.0034268600616652e-20	0.4718692853120302
20062.3	461691.93680923426	586109.6838417237	6.4067412597164545e-22	0.4718692853120302
26283.8	499406.4979203732	558009.4185057387	4.041354253133887e-05	0.7218932182605116
34218.5	448790.78482309676	473902.53825084656	3.660130147973539e-23	0.7218932182605116
44338.2	409696.080993046	411403.477699603	1.4823431052862685e-05	0.810313845907353
57244.6	361465.64878457424	354696.68239256524	7.034683579174882e-06	0.8495272405121567
73705.09999999999	313818.09833158803	303044.2445156637	3.2341006756326405e-06	0.8686332307667586
94698.4	272646.2831086764	264669.70037966955	3.311836357014504e-06	0.889981669936701
121473.0	242012.12989464897	238403.47713127476	5.391321330718466e-06	0.9238692627100474
155620.0	218776.7140761341	219252.14367699056	6.383861336665556e-06	0.9563406367177933
199169.99999999997	198167.3833892938	200356.52669855944	6.229962697784221e-06	0.9781466084053428
254712.99999999997	181754.3081081824	183409.3760673124	6.051673206920048e-06	0.9907281838441505
325551.0	168187.01750756317	168658.37011847208	5.7310367708340226e-06	0.9967081877669705
415895.99999999994	157219.7764773853	157029.88868807923	5.387021434692727e-06	0.9990487611314073
531120.0	150063.75381855547	149668.92372650094	4.891326754890053e-06	0.999774081361908
678073.0	146347.15438611503	145902.498646148	4.266180624675178e-06	0.9999543483486445
865493.0	147357.8950665068	146929.12748935074	3.5199636418553876e-06	0.9999915149390509
1104520.0	155817.3250619199	155449.50059516393	2.557231118358947e-06	0.9999982155466456
1409380.0	175879.7448450876	177407.10785952013	1.5345768004041095e-06	0.9999994589127813
1798179.9999999998	192216.52847267702	192968.50816821496	2.0141436824478613e-07	0.9999995568830078
2294040.0	192216.53805033438	192968.51778334155	2.0141436824478613e-07	0.9999996565378637
2926460.0	200556.06358245952	200759.804479611	1.0270105422598705e-31	0.9999996565378637
3733020.0	200556.06358245952	200759.804479611	1.0270105422598705e-31	0.9999996565378637
4761700.0	200556.06358245952	200759.804479611	1.0270105422598705e-31	0.9999996565378637
