time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.83908e-06	2779.5699999999993	26.1301	564.0820000000001
1	6.83908e-06	1.55615e-05	2779.5699999999993	26.1301	564.0820000000001
2	1.55615e-05	2.66858e-05	2779.5699999999993	67.4962	564.0820000000001
3	2.66858e-05	4.08734e-05	1760.0479999999995	155.552	393.8019999999999
4	4.08734e-05	5.89679e-05	1158.5323999999998	177.366	276.14799999999997
5	5.89679e-05	8.20452e-05	736.4991000000001	140.732	259.61199999999997
6	8.20452e-05	0.000111477	394.3290000000001	100.839	189.97000000000003
7	0.000111477	0.000149014	214.01700000000002	77.6734	146.7718
8	0.000149014	0.000196888	148.7589	66.9882	124.68560000000001
9	0.000196888	0.000257944	116.26570000000004	65.8637	113.61599999999999
10	0.000257944	0.000335815	105.91630000000002	71.8027	111.79619999999998
11	0.000335815	0.000435128	106.79610000000001	82.5224	116.50619999999999
12	0.000435128	0.00056179	115.70270000000002	97.0182	127.12309999999998
13	0.00056179	0.00072333	128.6784	114.435	140.5316
14	0.00072333	0.000929355	144.7816	134.022	159.4216
15	0.000929355	0.00119211	163.27680000000004	155.011	178.3798
16	0.00119211	0.00152723	183.4265	176.838	198.22839999999997
17	0.00152723	0.00195463	204.7024	199.007	218.6314
18	0.00195463	0.00249972	226.73859999999996	220.77	239.2765
19	0.00249972	0.00319491	248.83839999999998	241.032	261.13980000000004
20	0.00319491	0.00408154	269.66710000000006	258.357	279.00839999999994
21	0.00408154	0.00521233	288.4448	271.023	292.93979999999993
22	0.00521233	0.0066545	300.12620000000004	277.378	301.1732
23	0.0066545	0.00849381	303.68140000000005	277.015	301.5002
24	0.00849381	0.0108396	301.084	271.734	296.0142
25	0.0108396	0.0138314	294.86980000000005	264.612	288.5145
26	0.0138314	0.017647	287.0338	257.995	280.9662
27	0.017647	0.0225134	276.95709999999997	251.269	274.79810000000003
28	0.0225134	0.0287198	272.1805	251.269	273.272
29	0.0287198	0.0366353	237.95799999999997	240.777	282.952
30	0.0366353	0.0467305	237.95799999999997	240.777	282.952
31	0.0467305	inf	237.958	240.777	282.952
