time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.99881e-06	4562.29	7.90753	95.22000000000001
1	6.99881e-06	1.59249e-05	4562.29	7.90753	95.22000000000001
2	1.59249e-05	2.7309e-05	4562.29	35.6023	95.22000000000001
3	2.7309e-05	4.1828e-05	2099.6099999999997	61.0445	105.3135
4	4.1828e-05	6.03451e-05	1029.1142	61.6064	112.7267
5	6.03451e-05	8.39613e-05	580.4746	55.4462	88.604
6	8.39613e-05	0.000114081	315.88930000000005	48.0871	72.72215999999999
7	0.000114081	0.000152494	195.03160000000003	45.13	65.66974
8	0.000152494	0.000201486	140.5476	47.4811	67.01769999999999
9	0.000201486	0.000263969	121.17660000000004	55.803	74.77662
10	0.000263969	0.000343658	118.7008	68.9454	87.05113999999999
11	0.000343658	0.00044529	124.7005	85.3952	102.32079999999998
12	0.00044529	0.00057491	136.1688	104.043	121.31130000000002
13	0.00057491	0.000740224	150.817	124.213	139.6356
14	0.000740224	0.00095106	167.65580000000003	145.182	159.91479999999999
15	0.00095106	0.00121996	185.74979999999996	166.107	179.67890000000003
16	0.00121996	0.0015629	204.39019999999996	186.377	200.19679999999997
17	0.0015629	0.00200028	223.27599999999995	205.56	217.79799999999997
18	0.00200028	0.0025581	243.99570000000003	223.212	233.9994
19	0.0025581	0.00326953	262.5908	238.674	248.2936
20	0.00326953	0.00417687	279.712	251.077	259.945
21	0.00417687	0.00533406	294.95949999999993	259.486	268.71070000000003
22	0.00533406	0.00680992	304.4318	263.289	272.41339999999997
23	0.00680992	0.00869218	309.0288	262.833	272.0838
24	0.00869218	0.0110928	309.237	259.471	268.3173
25	0.0110928	0.0141544	305.5787	254.788	262.9245
26	0.0141544	0.0180592	298.88540000000006	249.846	257.57
27	0.0180592	0.0230392	292.395	243.109	249.86950000000004
28	0.0230392	0.0293906	293.851	243.109	245.20800000000006
29	0.0293906	0.0374909	295.307	235.595	228.78719999999998
30	0.0374909	0.0478219	295.307	235.595	224.682
31	0.0478219	inf	295.307	235.595	224.682
