time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.76119e-06	9996.08	76.9861	1314.42
1	6.76119e-06	1.53842e-05	9996.08	76.9861	1314.42
2	1.53842e-05	2.63818e-05	9996.08	33.2894	1314.42
3	2.63818e-05	4.04078e-05	1989.1490000000006	75.9399	711.5100000000001
4	4.04078e-05	5.82963e-05	872.6414	95.071	109.1597
5	5.82963e-05	8.11107e-05	614.363	84.516	114.19700000000003
6	8.11107e-05	0.000110208	405.5065999999999	73.4613	107.30660000000003
7	0.000110208	0.000147317	268.15200000000004	72.0532	102.4781
8	0.000147317	0.000194645	199.2436	76.7268	102.04160000000002
9	0.000194645	0.000255007	168.12300000000002	85.9947	106.00520000000002
10	0.000255007	0.00033199	156.1341	99.0747	113.66079999999998
11	0.00033199	0.000430172	155.69140000000002	114.5	124.38400000000001
12	0.000430172	0.000555391	162.99900000000005	131.243	138.96649999999997
13	0.000555391	0.000715092	173.60200000000003	148.752	153.97350000000003
14	0.000715092	0.00091877	187.79819999999995	166.531	171.3436
15	0.00091877	0.00117854	203.46779999999998	184.077	188.8238
16	0.00117854	0.00150983	219.89180000000002	201.106	207.42919999999995
17	0.00150983	0.00193236	236.72080000000005	217.415	223.77119999999996
18	0.00193236	0.00247124	257.0122	232.649	239.18410000000003
19	0.00247124	0.00315852	274.1808	246.199	253.14339999999999
20	0.00315852	0.00403505	290.467	257.246	265.8364
21	0.00403505	0.00515296	304.49800000000005	264.914	274.2915
22	0.00515296	0.00657871	314.75379999999996	268.59	278.95340000000004
23	0.00657871	0.00839707	320.5082	268.4	279.53350000000006
24	0.00839707	0.0107162	320.8023	265.445	276.40639999999996
25	0.0107162	0.0136739	317.49809999999997	261.392	271.4744
26	0.0136739	0.017446	312.7329	257.618	266.89380000000006
27	0.017446	0.022257	309.4870000000001	254.296	262.23750000000007
28	0.022257	0.0283927	303.95300000000003	254.296	259.93500000000006
29	0.0283927	0.036218	298.41900000000004	245.853	254.1550000000001
30	0.036218	0.0461983	298.41900000000004	245.853	252.71000000000004
31	0.0461983	inf	298.419	245.853	252.71
