time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.82311e-06	8223.869999999999	57.8641	467.18900000000014
1	6.82311e-06	1.55251e-05	8223.869999999999	57.8641	467.18900000000014
2	1.55251e-05	2.66234e-05	8223.869999999999	49.7444	467.18900000000014
3	2.66234e-05	4.07779e-05	3081.5460999999996	111.464	313.9265
4	4.07779e-05	5.88302e-05	800.477	126.118	160.60459999999998
5	5.88302e-05	8.18535e-05	633.9630000000001	107.393	160.07000000000002
6	8.18535e-05	0.000111217	406.6821	80.4927	125.02130000000002
7	0.000111217	0.000148666	227.952	63.5822	102.29404
8	0.000148666	0.000196428	148.49710000000002	56.9488	92.80865000000001
9	0.000196428	0.000257342	117.70419999999997	59.3865	92.34393000000001
10	0.000257342	0.00033503	109.2692	68.3073	98.68296000000001
11	0.00033503	0.000434112	112.48779999999996	81.4416	109.47050000000002
12	0.000434112	0.000560477	121.6053	97.6427	124.93080000000003
13	0.000560477	0.000721641	133.2443	116.323	141.27280000000002
14	0.000721641	0.000927184	149.139	136.847	160.34709999999995
15	0.000927184	0.00118933	167.3435	158.296	181.4785
16	0.00118933	0.00152366	187.03240000000002	179.944	200.68839999999997
17	0.00152366	0.00195006	207.76320000000004	201.275	219.52929999999995
18	0.00195006	0.00249388	229.32560000000004	221.734	237.79019999999994
19	0.00249388	0.00318745	253.13249999999996	240.489	254.89349999999993
20	0.00318745	0.00407201	275.68139999999994	256.342	269.8122
21	0.00407201	0.00520015	293.01660000000004	267.836	282.1282
22	0.00520015	0.00663896	305.11580000000004	273.632	288.2795
23	0.00663896	0.00847397	310.9298	273.492	288.66279999999995
24	0.00847397	0.0108143	309.91659999999996	269.038	284.48080000000004
25	0.0108143	0.0137991	304.6954	262.824	277.60920000000004
26	0.0137991	0.0176058	297.3166	256.648	270.875
27	0.0176058	0.0224608	285.508	248.578	261.3916
28	0.0224608	0.0286527	279.4465	248.578	257.096
29	0.0286527	0.0365497	265.30300000000005	234.57	227.8541
30	0.0365497	0.0466214	265.30300000000005	234.57	224.605
31	0.0466214	inf	265.303	234.57	224.605
