time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.96882e-06	6676.34	15.4654	218.01600000000005
1	6.96882e-06	1.58567e-05	6676.34	15.4654	218.01600000000005
2	1.58567e-05	2.7192e-05	6676.34	39.0435	218.01600000000005
3	2.7192e-05	4.16487e-05	2342.8199999999997	85.096	192.85279999999997
4	4.16487e-05	6.00865e-05	1008.7360000000003	87.7568	151.18730000000002
5	6.00865e-05	8.36015e-05	615.9344000000001	73.9565	115.90100000000001
6	8.36015e-05	0.000113592	349.45579999999995	58.9917	90.44932000000001
7	0.000113592	0.000151841	209.90799999999996	50.7261	76.12922000000002
8	0.000151841	0.000200623	143.64540000000002	49.6334	72.65474
9	0.000200623	0.000262838	118.7228	55.6991	76.64294000000001
10	0.000262838	0.000342185	113.34580000000001	67.2168	86.18452
11	0.000342185	0.000443382	117.96289999999999	82.4284	99.4606
12	0.000443382	0.000572446	128.5802	100.191	116.99279999999999
13	0.000572446	0.000737051	142.835	119.884	134.61619999999996
14	0.000737051	0.000946984	159.6554	140.777	154.6486
15	0.000946984	0.00121473	178.03109999999998	161.982	174.59700000000007
16	0.00121473	0.0015562	197.226	182.862	195.7348
17	0.0015562	0.0019917	216.96929999999995	202.98	214.24339999999998
18	0.0019917	0.00254713	239.02480000000003	221.861	231.639
19	0.00254713	0.00325551	259.1896	238.756	247.35580000000004
20	0.00325551	0.00415896	278.0641	252.6	260.521
21	0.00415896	0.0053112	295.122	262.178	270.7547
22	0.0053112	0.00678073	305.8132	266.627	275.2958
23	0.00678073	0.00865493	310.952	266.206	275.1287
24	0.00865493	0.0110452	311.0064	262.425	270.9201999999999
25	0.0110452	0.0140938	306.69629999999995	257.166	264.8659
26	0.0140938	0.0179818	299.2064	251.718	259.0132
27	0.0179818	0.0229404	292.108	244.463	250.94150000000005
28	0.0229404	0.0292646	293.4184	244.463	246.10800000000006
29	0.0292646	0.0373302	295.384	236.367	228.2
30	0.0373302	0.047617	295.384	236.367	223.72299999999998
31	0.047617	inf	295.384	236.367	223.723
