time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.68507e-06	3701.909999999999	18.5003	351.968
1	6.68507e-06	1.5211e-05	3701.909999999999	18.5003	351.968
2	1.5211e-05	2.60848e-05	3701.909999999999	47.2809	351.968
3	2.60848e-05	3.99529e-05	2055.598	95.8628	260.77
4	3.99529e-05	5.764e-05	1303.432	109.366	168.717
5	5.764e-05	8.01976e-05	828.5768999999999	97.4241	161.02200000000002
6	8.01976e-05	0.000108967	469.36460000000005	79.0305	125.5125
7	0.000108967	0.000145658	265.61379999999997	67.5173	104.56939999999997
8	0.000145658	0.000192454	177.244	63.7266	96.22822000000002
9	0.000192454	0.000252136	141.8908	67.7562	96.21886
10	0.000252136	0.000328252	130.2866	77.8716	102.64871999999998
11	0.000328252	0.000425329	131.3105	91.9222	113.41890000000001
12	0.000425329	0.000549138	138.50609999999998	108.643	127.32300000000001
13	0.000549138	0.000707041	150.7678	127.405	145.091
14	0.000707041	0.000908427	166.15599999999998	147.621	164.18590000000003
15	0.000908427	0.00116527	183.58780000000004	168.398	185.4278
16	0.00116527	0.00149284	202.1742	189.082	204.77239999999998
17	0.00149284	0.00191061	221.465	209.247	223.7333
18	0.00191061	0.00244342	241.34229999999997	228.411	242.05300000000003
19	0.00244342	0.00312296	265.0866	245.816	259.12499999999994
20	0.00312296	0.00398963	284.176	260.418	273.94339999999994
21	0.00398963	0.00509495	300.6078	271.032	285.23839999999996
22	0.00509495	0.00650464	312.597	276.6	291.743
23	0.00650464	0.00830253	318.88620000000003	276.9	292.5077
24	0.00830253	0.0105955	319.2934	273.144	288.1624
25	0.0105955	0.0135199	314.7933	267.352	281.59200000000004
26	0.0135199	0.0172496	305.56629999999996	261.031	273.58849999999995
27	0.0172496	0.0220064	293.19399999999996	253.076	264.55299999999994
28	0.0220064	0.028073	288.7244	253.076	260.78499999999997
29	0.028073	0.0358103	282.02	250.324	256.35780000000005
30	0.0358103	0.0456782	282.02	250.324	255.25100000000006
31	0.0456782	inf	282.02	250.324	255.251
