time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.9036e-06	13933.199999999999	123.241	71463.3
1	5.9036e-06	1.34329e-05	13933.199999999999	123.241	71463.3
2	1.34329e-05	2.30355e-05	10446.936	21.3091	71463.3
3	2.30355e-05	3.52825e-05	2244.8500000000004	36.5393	50032.56105000001
4	3.52825e-05	5.0902e-05	1637.6199999999997	56.1277	27.503500000000006
5	5.0902e-05	7.08226e-05	1117.26	71.3833	41.73501999999999
6	7.08226e-05	9.62289e-05	783.2399999999999	79.9301	54.46717999999999
7	9.62289e-05	0.000128631	565.7190000000002	90.3242	71.34379999999999
8	0.000128631	0.000169956	425.58580000000006	104.467	88.10865999999997
9	0.000169956	0.000222662	356.21529999999996	121.204	106.09153999999997
10	0.000222662	0.00028988	317.52220000000005	140.15	123.39659999999999
11	0.00028988	0.000375609	299.7715	159.826	140.2658
12	0.000375609	0.000484945	294.8896	178.81	157.0122
13	0.000484945	0.00062439	297.9325	196.695	175.739
14	0.00062439	0.000802233	305.84920000000005	213.683	194.39740000000003
15	0.000802233	0.00102905	316.67089999999996	229.667	210.62180000000006
16	0.00102905	0.00131833	329.0913999999999	244.391	227.3187
17	0.00131833	0.00168726	342.3797999999999	257.764	242.68
18	0.00168726	0.00215779	358.9708000000001	269.698	256.57910000000004
19	0.00215779	0.00275789	373.7103000000001	279.909	270.4914
20	0.00275789	0.00352325	388.7694000000001	287.941	279.6796
21	0.00352325	0.00449936	403.2395000000001	293.453	286.1518
22	0.00449936	0.00574426	416.80519999999996	296.322	289.72249999999997
23	0.00574426	0.00733198	425.69519999999994	296.707	290.2698
24	0.00733198	0.00935692	429.9217	295.174	288.08410000000003
25	0.00935692	0.0119395	426.7683	292.516	283.68159999999995
26	0.0119395	0.0152332	413.02799999999996	289.408	278.1245
27	0.0152332	0.0194339	396.4472	284.174	270.2998
28	0.0194339	0.0247914	371.576	284.174	258.819
29	0.0247914	0.0316241	371.576	260.275	239.84899999999996
30	0.0316241	0.0403385	371.576	260.275	220.87899999999993
31	0.0403385	inf	371.576	260.275	220.879
