left_time_boundary	im_N1	im_N2	m	M
0.0	23.441439179947775	84395.61517245973	1.0270105422598705e-31	0.0
715.193	23.441439179947775	84395.61517245973	1.0270105422598705e-31	0.0
1627.33	1.0000033966340647	1.0000326794340313	1.4515292674284416e-09	3.377180352037712e-06
2790.65	1.0392376015294045	1.0392414307954534	5.468832085758785e-07	0.0016248331954267226
4274.31	14005674.920141513	13014796.412506392	0.0009744353754599045	0.9750109704137977
6166.529999999999	12924971.758387908	11943993.787499197	1.7997551698063078e-15	0.9750109704140149
8579.82	13727506.94357284	12755705.731546376	1.7888936510162444e-05	0.9776166604466394
11657.7	14780509.75657848	13820649.22476839	1.479650602544254e-21	0.9776166604466394
15583.099999999999	15358313.972408008	14402979.509652093	3.166067016961357e-19	0.9776166604466394
20589.4	16428372.747091843	15459004.280408219	1.136389452762649e-17	0.9776166604466427
26974.399999999998	16870869.02545663	15899772.810301464	3.166067016961357e-19	0.9776166604466429
35117.6	16859023.743345603	15883056.078521809	4.278374902888487e-24	0.9776166604466429
45503.2	16852006.04901123	15872700.584180027	3.166067016961357e-19	0.977616660446643
58748.8	16856025.199106544	15874540.141623026	1.1313678956531674e-06	0.9784561042521193
75641.8	16857115.970837317	15876203.277270278	3.5005204376808973e-22	0.9784561042521193
97186.79999999999	15971202.412225164	15002107.71449124	1.3727160608548659e-21	0.9784561042521193
124665.0	14401441.933246657	13422374.928734368	1.5498118169381007e-21	0.9784561042521193
159709.0	12331815.747829618	11360944.708472917	1.933208211300611e-21	0.9784561042521193
204404.0	9991016.767431669	9023379.68387415	2.458954009325072e-21	0.9784561042521193
261406.0	6903721.635775729	5938409.799647941	2.868692335214938e-21	0.9784561042521193
334106.0	3068054.499234015	2062961.594467046	7.277327449861947e-06	0.9944121227814129
426825.0	3697720.6644621226	2793533.7672523544	2.1724207243392786e-23	0.9944121227814129
545076.0	5667406.049178195	4808026.373130681	2.3262864089260698e-35	0.9944121227814129
695890.0	15.776268600733074	15.77508667597795	8.340860093735796e-06	0.9997741865359067
888235.0	2.034293438036157	2.034287954085686	2.4262357662276847e-06	0.9999313291209
1133550.0	2553591.369776164	2548220.148018415	4.973506670137041e-07	0.9999496940698898
1446410.0	2447835.0684454064	2442881.0131058116	1.7092186746511555e-20	0.9999496940698898
1845430.0	2379114.4521890655	2374108.2830789187	6.582187841355216e-20	0.9999496940698898
2354320.0	2379114.4521890655	2374108.2830789187	6.582187841355216e-20	0.9999496940698898
3003360.0	2736300.842764815	2736311.4116930827	2.764379425684657e-21	0.9999496940698898
3831110.0	2736300.842764815	2736311.4116930827	2.764379425684657e-21	0.9999496940698898
4886820.0	2736300.842764815	2736311.4116930827	2.764379425684657e-21	0.9999496940698898
