left_time_boundary	im_N1	im_N2	m	M
0.0	12158.773724319006	313370.657229997	1.0270105422598705e-31	0.0
677.151	12158.773724319006	313370.657229997	1.0270105422598705e-31	0.0
1540.7700000000002	12178.709182105846	313068.0700197641	1.0270105422598705e-31	0.0
2642.21	25180.5234898755	295841.61361849523	1.0270105422598705e-31	0.0
4046.9500000000003	41096.84704364647	286002.0323924979	4.48422333232669e-05	0.14843282922148326
5838.53	62865.90372922709	354194.81414545106	1.5020366938149077e-05	0.20492399919741167
8123.45	105256.10334770705	395862.3949557025	1.6828940535699455e-05	0.27920584699015083
11037.6	157766.16516942883	433672.65936667856	1.3571012824048263e-05	0.3483695922441825
14754.199999999999	221325.8376119877	454283.26971278316	1.4651151190897076e-05	0.4328722263792848
19494.2	281595.2661330899	458114.0986424982	2.4343288332550995e-05	0.577472388185003
25539.600000000002	316211.2671551622	433583.47663044604	1.6138179724215237e-05	0.6705567637489812
33249.6	323137.0059036716	393143.99593145977	1.4029929891061046e-05	0.7499944675225648
43082.899999999994	314239.15069777676	355503.3969984864	1.18045763431207e-05	0.8140643467315578
55623.9	294438.71695164515	317095.1920253301	8.087304177223268e-06	0.8564479757502083
71618.3	270640.7045628994	284739.10666117346	5.752167982634398e-06	0.8864752859140465
92017.3	247384.96282625478	256710.57873390568	5.139117123464941e-06	0.9131115510664862
118033.0	227728.6234160665	235226.16487421843	6.2593863496686775e-06	0.9426461654933033
151214.0	211225.97478925108	217113.62266904925	6.578016026683481e-06	0.9671314624603929
193531.0	195407.8189947493	199656.95348756763	6.373036696385581e-06	0.983479573790758
247502.0	181421.82713052558	184059.6916130866	6.1426539495806345e-06	0.9929079442153574
316334.0	168159.75883614755	169170.5785275032	5.809970487718496e-06	0.9974428445314225
404121.0	157521.12378676282	157549.6340791386	5.413828821227875e-06	0.9992392045203471
516083.0	149189.7874880437	148834.95761052734	4.925217707665097e-06	0.999813617466061
658875.0	143722.09615434948	143301.18174916646	4.334178497181913e-06	0.9999615571766304
840989.0	142691.82525273386	142343.77867352366	3.629889381249879e-06	0.9999928792820573
1073250.0	149073.8660986258	148802.25019690592	2.6714882430245974e-06	0.9999985372590184
1369470.0	170766.15094768596	172463.51750993961	1.6169624652878623e-06	0.999999568921374
1747270.0	188369.801977152	189219.3301256029	1.861856571695283e-07	0.999999639722505
2229090.0	188369.8089175097	189219.3370972609	1.861856571695283e-07	0.9999997134111365
2843600.0	199882.3741693737	200077.92766339376	1.0270105422598705e-31	0.9999997134111365
3627330.0	199882.3741693737	200077.92766339376	1.0270105422598705e-31	0.9999997134111365
4626880.0	199882.3741693737	200077.92766339376	1.0270105422598705e-31	0.9999997134111365
