left_time_boundary	im_N1	im_N2	m	M
0.0	12792.325700374598	342584.29868712527	1.0270105422598705e-31	0.0
678.6809999999999	12792.325700374598	342584.29868712527	1.0270105422598705e-31	0.0
1544.25	12809.965674139552	342344.31958816305	1.0270105422598705e-31	0.0
2648.18	25272.911872119024	295611.91444657353	1.0270105422598705e-31	0.0
4056.0899999999997	40392.68389933468	264071.84993951774	5.760176729535202e-05	0.18686795917412757
5851.71	61821.63945153302	295427.91846462985	1.5511397127297634e-05	0.24263256610761863
8141.799999999999	101209.58007378268	328133.17783598043	1.2243354629031867e-05	0.29490666397377496
11062.5	168172.45483909367	378558.4183710373	1.676057139237346e-05	0.3776740886761303
14787.5	247894.70885866106	422963.9072333691	1.758655890853033e-05	0.47344095023861743
19538.3	316085.977473225	445464.4588736864	1.826107006627286e-05	0.5779702397308457
25597.3	354121.7621997336	435554.6677207589	1.731611303087374e-05	0.6770636300936745
33324.8	361052.60846027214	406574.04515608086	1.551261924632703e-05	0.7621383573611118
43180.2	345393.74496528023	370879.6047597459	1.215749628098631e-05	0.8247757231895758
55749.49999999999	320431.26196562196	331241.7681155293	8.626800241829906e-06	0.8671153887243401
71780.1	288946.79050377663	293536.5963189488	4.685047436145527e-06	0.8902824235206378
92225.1	260433.27547254294	263724.5473804418	4.861679621724902e-06	0.914853444201065
118300.0	238193.0663700107	242431.59107732365	6.242255083646935e-06	0.9437839911091699
151555.0	217671.961100147	222215.6910034775	6.392095006388723e-06	0.9673127294913456
193968.0	198460.277222355	202023.2710253627	6.307671100620597e-06	0.9834797976742211
248060.99999999997	182918.493274678	185168.18306620093	6.17946968292726e-06	0.9929574839036363
317049.0	169279.84860024235	170079.32713366763	5.905152143074274e-06	0.9975086222175016
405034.0	157955.6919266003	157880.56315798638	5.559618948904295e-06	0.9992845891441196
517248.0	149576.70696881425	149189.91763002644	5.105432908368726e-06	0.9998340761513702
660363.0	144631.79395765084	144151.32374402598	4.518467526126269e-06	0.9999681173374123
842888.0	144507.8372621718	144048.70418757002	3.7551854187086823e-06	0.9999944504984023
1075680.0	152031.77707888282	151623.73639528282	2.7595502360837827e-06	0.9999989219623665
1372570.0	173995.68641142943	175584.05106966055	1.6994717558965788e-06	0.9999997023489908
1751209.9999999998	190308.34957828044	191128.1943888185	2.0428058725196942e-07	0.999999755645674
2234130.0	190308.35475100137	191128.1995838234	2.0428058725196942e-07	0.9999998100071386
2850030.0	200290.27045816017	200498.44999373253	1.0270105422598705e-31	0.9999998100071386
3635530.0	200290.27045816017	200498.44999373253	1.0270105422598705e-31	0.9999998100071386
4637330.0	200290.27045816017	200498.44999373253	1.0270105422598705e-31	0.9999998100071386
