time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.78681e-06	3918.08	20.7045	139.725
1	6.78681e-06	1.54425e-05	3918.08	20.7045	139.725
2	1.54425e-05	2.64818e-05	3918.08	75.9288	139.725
3	2.64818e-05	4.05609e-05	2039.8970000000004	110.181	157.47019999999998
4	4.05609e-05	5.85171e-05	1323.5700000000002	113.382	184.08799999999997
5	5.85171e-05	8.1418e-05	878.5685000000001	105.322	162.35800000000003
6	8.1418e-05	0.000110625	545.7905999999999	90.6706	142.9484
7	0.000110625	0.000147875	333.4091999999999	79.5675	122.51539999999999
8	0.000147875	0.000195383	225.53560000000004	76.8218	109.52950000000001
9	0.000195383	0.000255973	173.92540000000005	80.1943	104.49499999999999
10	0.000255973	0.000333248	151.634	89.3231	107.60300000000002
11	0.000333248	0.000431802	146.07150000000001	102.306	115.82700000000001
12	0.000431802	0.000557495	150.808	117.669	126.91149999999999
13	0.000557495	0.000717801	159.9874	134.761	141.34620000000004
14	0.000717801	0.000922251	173.30380000000002	152.893	157.2131
15	0.000922251	0.001183	188.69499999999996	171.147	173.44759999999997
16	0.001183	0.00151555	205.4752	188.932	188.0004
17	0.00151555	0.00193968	225.18159999999995	206.133	203.73579999999998
18	0.00193968	0.00248061	246.35920000000002	222.848	221.89059999999998
19	0.00248061	0.00317049	266.6218	238.795	236.48309999999998
20	0.00317049	0.00405034	286.611	253.003	249.61959999999996
21	0.00405034	0.00517248	304.4108	263.906	260.189
22	0.00517248	0.00660363	317.83359999999993	269.984	266.9388
23	0.00660363	0.00842888	325.97290000000004	270.793	269.21520000000004
24	0.00842888	0.0107568	326.8958999999999	267.525	267.05629999999996
25	0.0107568	0.0137257	323.0194000000001	262.175	261.9251
26	0.0137257	0.0175121	315.01700000000005	256.292	256.1414
27	0.0175121	0.0223413	309.63500000000005	248.774	248.05140000000006
28	0.0223413	0.0285003	296.32099999999997	248.774	242.76000000000005
29	0.0285003	0.0363553	287.445	234.101	231.5754
30	0.0363553	0.0463733	287.445	234.101	224.119
31	0.0463733	inf	287.445	234.101	224.119
