left_time_boundary	im_N1	im_N2	m	M
0.0	20928.272095713324	293955.39589521417	1.0270105422598705e-31	0.0
710.942	20928.272095713324	293955.39589521417	1.0270105422598705e-31	0.0
1617.66	20969.297276630317	293571.3771912362	1.0270105422598705e-31	0.0
2774.06	29575.60439827622	286552.9771418475	5.099785550456844e-05	0.13966064986160964
4248.91	44037.75602040359	250055.59872153914	1.6532063960489232e-05	0.19153751927976603
6129.879999999999	74293.4352920313	315869.4344324528	1.8348503977980613e-05	0.2596670742626105
8528.83	124325.70295158832	372495.3927927483	1.7606335259481547e-05	0.3352810270099491
11588.4	190758.16471975896	422923.55000900116	1.557802541191435e-05	0.4113743996929887
15490.5	254719.7601311744	450928.17497427505	2.5770269654977972e-05	0.5445441276892311
20467.0	297753.1194942866	447995.0111678598	1.858758612426874e-05	0.640273399901762
26814.1	317393.60590969597	421008.99042344827	1.706433544321053e-05	0.7271070663950048
34908.9	315559.2864589506	381144.15583931847	1.2145822548893228e-05	0.7876374365608751
45232.799999999996	300931.6775259111	344292.842113698	8.558314143604057e-06	0.8304879869930726
58399.600000000006	279138.08832034096	307402.7922541304	4.942355068944223e-06	0.8564141914361001
75192.3	257737.8715466763	278114.87287394877	4.404059624272472e-06	0.8810990138922405
96609.09999999999	241106.5399218601	254296.44608292717	5.506824448110909e-06	0.9119896537124933
123924.0	226481.41724204124	235608.50320785196	6.3195209262899674e-06	0.9433347744244149
158760.0	212261.41936982266	218906.7562509496	6.421859425814615e-06	0.9679746706404649
203189.0	198240.38303992554	202724.2725671903	6.235990329567793e-06	0.9842030825940126
259853.0	185873.05742327776	188466.35971403072	5.963497125588053e-06	0.9933282197620179
332120.0	174453.23235879422	175469.25865323254	5.617807267599092e-06	0.9976313442359238
424288.0	165092.17272276105	165138.91109220026	5.1926575243808e-06	0.9993012417216902
541836.0	157898.79285138298	157497.2288723337	4.692367577763563e-06	0.9998288801571067
691754.0	153781.58969590723	153235.10885954552	4.0898573767767444e-06	0.9999641843006591
882956.0	153834.0583136931	153317.78711592898	3.3894349623063545e-06	0.9999931425765571
1126810.0	160979.92019841244	160577.56396075344	2.4842951201395565e-06	0.9999985375688604
1437810.0	180353.65704377677	182004.01997609902	1.5213293172226122e-06	0.9999995625401428
1834459.9999999998	193648.0884369854	194508.82199651256	1.8827688136473266e-07	0.9999996384148013
2340330.0	193648.09598816014	194508.82958125102	1.8827688136473266e-07	0.9999997164034192
2985510.0	200746.37150131396	200940.4709338407	1.0270105422598705e-31	0.9999997164034192
3808340.0000000005	200746.37150131396	200940.4709338407	1.0270105422598705e-31	0.9999997164034192
4857770.0	200746.37150131396	200940.4709338407	1.0270105422598705e-31	0.9999997164034192
