time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.44045e-06	3858.400000000001	13.9155	151.048
1	7.44045e-06	1.69298e-05	3858.400000000001	13.9155	151.048
2	1.69298e-05	2.90323e-05	3858.400000000001	94.4723	151.048
3	2.90323e-05	4.44674e-05	1984.1039999999994	153.669	153.6643
4	4.44674e-05	6.4153e-05	1082.8862	131.085	159.769
5	6.4153e-05	8.92595e-05	636.6529999999999	92.5304	110.10880000000003
6	8.92595e-05	0.00012128	345.46849999999995	65.2604	87.36421000000001
7	0.00012128	0.000162117	203.5068	53.2205	72.70108
8	0.000162117	0.0002142	138.2642	52.2353	66.47075000000001
9	0.0002142	0.000280626	112.96600000000002	57.8347	68.79954000000001
10	0.000280626	0.000365343	105.96250000000002	67.8929	78.20728000000001
11	0.000365343	0.000473389	109.102	81.1193	90.18939999999998
12	0.000473389	0.000611188	118.70179999999998	96.8549	103.5328
13	0.000611188	0.000786934	132.222	114.59	115.17160000000003
14	0.000786934	0.00101107	148.26520000000002	133.57	127.42359999999998
15	0.00101107	0.00129694	165.92610000000002	152.988	150.5846
16	0.00129694	0.00166152	184.6866	172.228	161.2952
17	0.00166152	0.0021265	204.28710000000004	190.996	186.16310000000004
18	0.0021265	0.00271952	226.4278	209.096	204.1555
19	0.00271952	0.00347584	246.7898	225.86	209.68399999999994
20	0.00347584	0.00444044	267.3722	239.9	234.00919999999996
21	0.00444044	0.00567065	282.66450000000003	249.407	243.77150000000003
22	0.00567065	0.00723964	292.59819999999996	253.222	248.89400000000003
23	0.00723964	0.00924068	296.5019	251.885	249.45629999999994
24	0.00924068	0.0117928	295.412	247.424	246.80460000000005
25	0.0117928	0.0150476	290.9901	242.134	242.64389999999997
26	0.0150476	0.0191988	285.58160000000004	237.581	237.96499999999997
27	0.0191988	0.024493	281.496	233.749	229.4805
28	0.024493	0.0312452	281.9574999999999	233.749	231.122
29	0.0312452	0.0398567	282.4189999999999	234.869	233.98219999999998
30	0.0398567	0.0508396	282.4189999999999	234.869	235.88899999999998
31	0.0508396	inf	282.419	234.869	235.889
