time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.07084e-06	2951.689999999999	22.0779	102.072
1	7.07084e-06	1.60888e-05	2951.689999999999	22.0779	102.072
2	1.60888e-05	2.75901e-05	2951.689999999999	101.835	102.072
3	2.75901e-05	4.22584e-05	2701.390000000001	119.486	135.22199999999998
4	4.22584e-05	6.09661e-05	1779.9339999999997	101.198	184.94699999999997
5	6.09661e-05	8.48254e-05	1080.9290999999998	82.9502	147.04
6	8.48254e-05	0.000115255	657.8892	69.5666	124.24239999999998
7	0.000115255	0.000154064	396.52020000000005	63.8872	108.14030000000001
8	0.000154064	0.00020356	266.36339999999996	65.6562	101.13775999999999
9	0.00020356	0.000266685	203.48139999999998	73.0381	101.32579999999999
10	0.000266685	0.000347194	174.67940000000004	84.6597	107.69
11	0.000347194	0.000449873	164.2176	99.1779	119.25539999999998
12	0.000449873	0.000580827	165.7774	115.628	132.0748
13	0.000580827	0.000747842	173.81870000000004	133.287	147.5996
14	0.000747842	0.000960848	185.79559999999998	151.403	163.60160000000002
15	0.000960848	0.00123251	201.3174	169.256	177.75220000000002
16	0.00123251	0.00157898	217.34170000000003	186.379	192.57240000000007
17	0.00157898	0.00202086	234.7296	202.654	207.94600000000003
18	0.00202086	0.00258442	253.37450000000004	218.157	222.67630000000003
19	0.00258442	0.00330317	272.9278	232.618	235.48919999999995
20	0.00330317	0.00421985	292.45990000000006	245.171	247.0285
21	0.00421985	0.00538895	311.9251	254.564	256.25059999999996
22	0.00538895	0.00688	326.34059999999994	259.567	261.97189999999995
23	0.00688	0.00878164	333.14979999999997	259.807	263.5444
24	0.00878164	0.0112069	334.087	256.454	261.0672
25	0.0112069	0.0143001	330.9355	251.534	256.24739999999997
26	0.0143001	0.018245	324.7576	246.693	251.1703
27	0.018245	0.0232763	322.022	241.512	244.78250000000003
28	0.0232763	0.029693	330.48439999999994	241.512	241.62100000000007
29	0.029693	0.0378767	332.59999999999997	237.721	230.90540000000004
30	0.0378767	0.0483141	332.59999999999997	237.721	226.31300000000005
31	0.0483141	inf	332.6	237.721	226.313
