time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.28924e-06	4497.109999999999	23.3167	144.737
1	7.28924e-06	1.65857e-05	4497.109999999999	23.3167	144.737
2	1.65857e-05	2.84423e-05	4497.109999999999	73.1138	144.737
3	2.84423e-05	4.35637e-05	1937.7890000000004	96.144	142.925
4	4.35637e-05	6.28493e-05	1125.2658	89.9182	140.20700000000002
5	6.28493e-05	8.74455e-05	696.7660000000001	78.1533	118.194
6	8.74455e-05	0.000118815	416.5964	69.7348	106.01320000000003
7	0.000118815	0.000158823	263.67519999999996	67.9139	99.43634000000002
8	0.000158823	0.000209847	193.57119999999998	72.3989	97.50394999999997
9	0.000209847	0.000274923	162.5026	81.4727	101.15550000000002
10	0.000274923	0.000357918	150.88	94.009	109.54500000000002
11	0.000357918	0.000463769	151.3915	108.702	120.85149999999999
12	0.000463769	0.000598767	158.68599999999998	124.653	134.9438
13	0.000598767	0.000770941	169.9732	141.242	148.3746
14	0.000770941	0.000990527	183.5644	157.895	163.12449999999998
15	0.000990527	0.00127058	198.45910000000003	174.082	177.3868
16	0.00127058	0.00162775	214.18879999999996	189.464	191.01760000000004
17	0.00162775	0.00208328	231.9706	203.939	205.15929999999997
18	0.00208328	0.00266425	248.76109999999994	217.436	217.41499999999996
19	0.00266425	0.0034052	265.5888	229.6	228.77370000000002
20	0.0034052	0.00435019	282.8484000000001	239.71	239.522
21	0.00435019	0.00555541	296.0946	246.774	246.97
22	0.00555541	0.00709251	305.3768	249.951	251.19930000000005
23	0.00709251	0.00905288	309.8242	249.324	251.96340000000006
24	0.00905288	0.0115531	309.53430000000003	246.228	250.04609999999994
25	0.0115531	0.0147418	306.1779	242.394	246.20059999999998
26	0.0147418	0.0188086	302.1754	238.924	242.8213
27	0.0188086	0.0239952	299.64400000000006	234.792	238.17679999999996
28	0.0239952	0.0306102	298.7298	234.792	234.33799999999994
29	0.0306102	0.0390467	298.338	225.831	221.26129999999995
30	0.0390467	0.0498064	298.338	225.831	215.65699999999995
31	0.0498064	inf	298.338	225.831	215.657
