time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.33973e-06	3414.02	20.0486	148.865
1	7.33973e-06	1.67006e-05	3414.02	20.0486	148.865
2	1.67006e-05	2.86393e-05	3414.02	72.0161	148.865
3	2.86393e-05	4.38655e-05	1741.4359999999997	93.7126	154.31060000000002
4	4.38655e-05	6.32846e-05	946.694	85.24	162.47900000000004
5	6.32846e-05	8.80511e-05	572.4979999999999	76.2128	112.573
6	8.80511e-05	0.000119638	344.10229999999996	68.7223	99.95859999999999
7	0.000119638	0.000159923	222.1097	65.7403	92.44582
8	0.000159923	0.000211301	166.9442	67.9538	89.33942000000002
9	0.000211301	0.000276827	144.64129999999997	74.5474	92.3556
10	0.000276827	0.000360397	138.8977	85.4282	100.73964999999998
11	0.000360397	0.000466981	142.5792	99.0243	113.36119999999998
12	0.000466981	0.000602914	151.5015	114.384	126.27260000000001
13	0.000602914	0.000776281	162.2825	130.956	141.3438
14	0.000776281	0.000997387	175.9876	148.126	155.3182
15	0.000997387	0.00127938	190.73940000000002	165.259	170.49779999999996
16	0.00127938	0.00163903	206.10000000000002	181.927	185.30209999999997
17	0.00163903	0.00209771	222.0048	197.979	201.00979999999996
18	0.00209771	0.0026827	241.47979999999995	213.288	214.82979999999995
19	0.0026827	0.00342879	258.0048	227.309	228.77579999999998
20	0.00342879	0.00438032	273.47220000000004	239.008	239.785
21	0.00438032	0.00559389	286.404	247.135	248.066
22	0.00559389	0.00714163	295.37699999999995	250.816	252.75650000000005
23	0.00714163	0.00911559	299.853	250.278	253.70019999999997
24	0.00911559	0.0116331	299.39109999999994	246.948	251.4051
25	0.0116331	0.0148439	295.68460000000005	242.607	247.68060000000006
26	0.0148439	0.0189388	290.083	238.557	244.472
27	0.0189388	0.0241614	285.862	234.761	241.743
28	0.0241614	0.0308222	285.115	234.761	240.222
29	0.0308222	0.0393171	284.368	234.941	241.22580000000005
30	0.0393171	0.0501513	284.368	234.941	241.65600000000006
31	0.0501513	inf	284.368	234.941	241.656
